127.0.0.1 - - [06/May/2024:21:56:17 -0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:30:59 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:00 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:00 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:00 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:00 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:02 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:03 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:08 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:09 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:15 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:23 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:29 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:33 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:34 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:46 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:47 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:47 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:47 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:47 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:47 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:47 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:49 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:49 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:49 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:49 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:50 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/household.html HTTP/1.1" 200 1947
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/household.css HTTP/1.1" 200 2970
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/household.js HTTP/1.1" 200 7203
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:31:51 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:27 -0700] "GET /201_final_project/index.html HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:27 -0700] "GET /201_final_project/index.css HTTP/1.1" 200 1149
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:28 -0700] "GET /201_final_project/login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:28 -0700] "GET /201_final_project/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:28 -0700] "GET /201_final_project/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:32 -0700] "POST /201_final_project/Login HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:32 -0700] "GET /201_final_project/household.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:32 -0700] "GET /201_final_project/household.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:32 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:32 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:32 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:37 -0700] "GET /201_final_project/signup.html HTTP/1.1" 200 1499
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:37 -0700] "GET /201_final_project/signup.js HTTP/1.1" 200 1129
0:0:0:0:0:0:0:1 - - [06/May/2024:22:33:46 -0700] "GET /201_final_project/signup.html?name=test&username=test&password=1234&confirm_password=1234 HTTP/1.1" 200 1499
0:0:0:0:0:0:0:1 - - [06/May/2024:22:34:38 -0700] "POST /201_final_project/Login HTTP/1.1" 200 62
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:11 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:11 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:11 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3516
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:11 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:22 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:22 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:22 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3516
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:22 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:45 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:45 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:45 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3489
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:45 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:46 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:46 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3489
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:46 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:46 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:52 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:52 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3489
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:52 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:36:52 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:01 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:01 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:01 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3516
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:01 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3512
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3512
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:08 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:21 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:21 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:21 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3535
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:21 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:35 -0700] "GET /201_final_project/login.html HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:35 -0700] "GET /201_final_project/login.js HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:35 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3528
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:35 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/wikisite.html HTTP/1.1" 200 7639
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/Clean-Kitchen.jpg HTTP/1.1" 200 33912
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/CSCI201-Vacuum.jpg HTTP/1.1" 200 119295
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/CSCI201-DishSoap.jpg HTTP/1.1" 200 100417
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/Clorox-Wipes.jpg HTTP/1.1" 200 189179
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/CSCI201-ToiletCleaner.jpg HTTP/1.1" 200 165828
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/CSCI201-TrashBag.jpg HTTP/1.1" 200 206056
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/Swiffer.jpg HTTP/1.1" 200 135514
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/Window-Cleaner.jpg HTTP/1.1" 200 164593
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/assets/img/Broom.jpg HTTP/1.1" 200 79463
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:45 -0700] "GET /201_final_project/wikisite.js HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:50 -0700] "GET /201_final_project/household.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:50 -0700] "GET /201_final_project/household.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:50 -0700] "GET /201_final_project/household.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:50 -0700] "POST /201_final_project/ProgressBar HTTP/1.1" 200 51
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:50 -0700] "GET /201_final_project/ws HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [06/May/2024:22:37:50 -0700] "POST /201_final_project/HouseholdPage HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:16 -0700] "GET /201_final_project/index.html HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:16 -0700] "GET /201_final_project/index.css HTTP/1.1" 200 1149
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:17 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:20 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3545
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:39 -0700] "GET /201_final_project/index.html HTTP/1.1" 200 652
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:39 -0700] "GET /201_final_project/index.css HTTP/1.1" 200 1149
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:39 -0700] "GET /favicon.ico HTTP/1.1" 404 803
0:0:0:0:0:0:0:1 - - [06/May/2024:22:38:42 -0700] "GET /201_final_project/style.css HTTP/1.1" 200 3521
